### DATA:
#
# 1150
#      Q             I(Q)           Error     
2.07598850E-01  2.57375336E+00  1.04062147E-01
2.07988707E-01  2.53476906E+00  1.03876404E-01
2.08378564E-01  2.72862625E+00  1.03819981E-01
2.08768421E-01  2.75593567E+00  1.03395656E-01
2.09158278E-01  2.68166733E+00  1.03334270E-01
2.09548135E-01  2.68789864E+00  1.03136770E-01
2.09937992E-01  2.63688660E+00  1.02757536E-01
2.10327849E-01  2.67756653E+00  1.02762625E-01
2.10717706E-01  2.59245110E+00  1.02641203E-01
2.11107563E-01  2.61975098E+00  1.02710053E-01
2.11497420E-01  2.42936897E+00  1.03374057E-01
2.11887277E-01  2.63910103E+00  1.03200503E-01
2.12277134E-01  2.68678856E+00  1.03633292E-01
2.12666991E-01  2.63648987E+00  1.03760689E-01
2.13056848E-01  2.69859695E+00  1.03888296E-01
2.13446705E-01  2.48555565E+00  1.04041867E-01
2.13836562E-01  2.57877350E+00  1.03982665E-01
2.14226419E-01  2.65125847E+00  1.04065113E-01
2.14616276E-01  2.55330086E+00  1.04161978E-01
2.15006133E-01  2.50385666E+00  1.04154862E-01
2.15395990E-01  2.67683983E+00  1.04370616E-01
2.15785847E-01  2.52817726E+00  1.04480565E-01
2.16175704E-01  2.68817902E+00  1.04613103E-01
2.16565561E-01  2.68379402E+00  1.04042485E-01
2.16955418E-01  2.68090820E+00  1.04520902E-01
2.17345275E-01  2.49304008E+00  1.04393259E-01
2.17735132E-01  2.50315666E+00  1.04710117E-01
2.18124989E-01  2.52488708E+00  1.04044102E-01
2.18514846E-01  2.50708771E+00  1.03390463E-01
2.18904703E-01  2.49277687E+00  1.02850467E-01
2.19294560E-01  2.67291260E+00  1.02445409E-01
2.19684417E-01  2.54115868E+00  1.02328360E-01
2.20074274E-01  2.38867760E+00  1.01818219E-01
2.20464131E-01  2.40037727E+00  1.01911470E-01
2.20853988E-01  2.42058372E+00  1.01417162E-01
2.21243845E-01  2.45042038E+00  1.01245277E-01
2.21633702E-01  2.38509369E+00  1.00947879E-01
2.22023559E-01  2.51090050E+00  1.00803576E-01
2.22413416E-01  2.74177551E+00  1.00692250E-01
2.22803273E-01  2.51293755E+00  1.00216068E-01
2.23193130E-01  2.56155586E+00  1.00140892E-01
2.23582987E-01  2.46017456E+00  9.99889821E-02
2.23972844E-01  2.41442299E+00  9.97656807E-02
2.24362701E-01  2.45919991E+00  9.96404663E-02
2.24752558E-01  2.42277718E+00  9.96571705E-02
2.25142415E-01  2.34100533E+00  9.95330587E-02
2.25532272E-01  2.25611115E+00  9.93166119E-02
2.25922129E-01  2.40725708E+00  9.90086645E-02
2.26311986E-01  2.44601631E+00  9.90608037E-02
2.26701843E-01  2.18811798E+00  9.88316312E-02
2.27091700E-01  2.05845833E+00  9.87970978E-02
2.27481557E-01  2.28997612E+00  9.87283885E-02
2.27871414E-01  2.25942802E+00  9.84520614E-02
2.28261271E-01  2.23892975E+00  9.85416174E-02
2.28651128E-01  2.21452904E+00  9.82162282E-02
2.29040985E-01  2.36628532E+00  9.82474536E-02
2.29430842E-01  2.32572174E+00  9.79925171E-02
2.29820699E-01  2.34322929E+00  9.76897404E-02
2.30210556E-01  2.26889038E+00  9.75445807E-02
2.30600413E-01  2.39075470E+00  9.75174308E-02
2.30990270E-01  2.09252930E+00  9.72221568E-02
2.31380127E-01  2.06574821E+00  9.70812142E-02
2.31769984E-01  2.16167450E+00  9.72293690E-02
2.32159841E-01  2.22396469E+00  9.68796238E-02
2.32549698E-01  2.19517899E+00  9.68506932E-02
2.32939555E-01  2.18131256E+00  9.67299044E-02
2.33329412E-01  2.23107910E+00  9.64695290E-02
2.33719269E-01  2.13047981E+00  9.64085311E-02
2.34109126E-01  2.13463211E+00  9.66859609E-02
2.34498983E-01  2.28631210E+00  9.62700471E-02
2.34888840E-01  2.20522881E+00  9.61012915E-02
2.35278697E-01  2.21727371E+00  9.58255678E-02
2.35668554E-01  2.31449127E+00  9.57426578E-02
2.36058411E-01  2.03911972E+00  9.55840200E-02
2.36448268E-01  2.30456543E+00  9.55730304E-02
2.36838125E-01  2.31033897E+00  9.56052616E-02
2.37227982E-01  2.21026802E+00  9.52276736E-02
2.37617839E-01  2.08756828E+00  9.51694846E-02
2.38007696E-01  2.14173508E+00  9.49781239E-02
2.38397553E-01  2.18247032E+00  9.48127508E-02
2.38787410E-01  2.31971741E+00  9.48121920E-02
2.39177267E-01  2.14147377E+00  9.48174894E-02
2.39567124E-01  2.03917122E+00  9.44454223E-02
2.39956981E-01  2.01386070E+00  9.45438892E-02
2.40346838E-01  2.05496025E+00  9.44125056E-02
2.40736695E-01  2.10975266E+00  9.42610577E-02
2.41126552E-01  1.94790077E+00  9.42160860E-02
2.41516409E-01  2.04380417E+00  9.39480290E-02
2.41906266E-01  2.11601257E+00  9.38146710E-02
2.42296123E-01  2.08871841E+00  9.39643010E-02
2.42685980E-01  2.06531334E+00  9.38376933E-02
2.43075837E-01  1.92793083E+00  9.35714841E-02
2.43465694E-01  2.14809799E+00  9.35098678E-02
2.43855551E-01  2.07484818E+00  9.35195908E-02
2.44245408E-01  1.96991158E+00  9.34909657E-02
2.44635265E-01  1.98578072E+00  9.33856815E-02
2.45025122E-01  1.99481010E+00  9.31286663E-02
2.45414979E-01  2.07500648E+00  9.30204391E-02
2.45804836E-01  2.12099075E+00  9.29612070E-02
2.46194693E-01  2.09883308E+00  9.28252712E-02
2.46584550E-01  1.90687180E+00  9.27170366E-02
2.46974407E-01  1.94220352E+00  9.28723440E-02
2.47364264E-01  1.95780182E+00  9.25249681E-02
2.47754121E-01  1.96518517E+00  9.23333243E-02
2.48143978E-01  1.91697693E+00  9.24532488E-02
2.48533835E-01  2.08310318E+00  9.21505615E-02
2.48923692E-01  1.95067596E+00  9.21493471E-02
2.49313549E-01  1.98587036E+00  9.21356753E-02
2.49703406E-01  1.94288826E+00  9.19695273E-02
2.50093263E-01  1.92474937E+00  9.18465406E-02
2.50483120E-01  1.81564140E+00  9.16822031E-02
2.50872977E-01  1.78840828E+00  9.17562619E-02
2.51262834E-01  1.90155983E+00  9.14656296E-02
2.51652691E-01  1.81125069E+00  9.14490148E-02
2.52042547E-01  1.81169319E+00  9.22485888E-02
2.52432404E-01  1.79727745E+00  9.22088996E-02
2.52822261E-01  1.88777542E+00  9.23972800E-02
2.53212118E-01  1.67022705E+00  9.28641632E-02
2.53601975E-01  1.72385216E+00  9.26254690E-02
2.53991832E-01  1.73514175E+00  9.29428935E-02
2.54381689E-01  1.75980759E+00  9.27458182E-02
2.54771546E-01  1.70206070E+00  9.30638388E-02
2.55161403E-01  1.71480560E+00  9.30202603E-02
2.55551260E-01  1.75173569E+00  9.28875357E-02
2.55941117E-01  1.68538475E+00  9.32673737E-02
2.56330974E-01  1.79716110E+00  9.30477753E-02
2.56720831E-01  1.70439529E+00  9.30410251E-02
2.57110688E-01  1.81296539E+00  9.28860530E-02
2.57500545E-01  1.75638771E+00  9.28372219E-02
2.57890402E-01  1.70192909E+00  9.30089578E-02
2.58280259E-01  1.69411659E+00  9.30057094E-02
2.58670116E-01  1.66925812E+00  9.31199491E-02
2.59059973E-01  1.68321419E+00  9.29111168E-02
2.59449830E-01  1.71822739E+00  9.29482803E-02
2.59839687E-01  1.64084244E+00  9.30565000E-02
2.60229544E-01  1.63648033E+00  9.29077268E-02
2.60619401E-01  1.68246460E+00  9.30849984E-02
2.61009258E-01  1.77171516E+00  9.28698555E-02
2.61399115E-01  1.66205978E+00  9.29101929E-02
2.61788972E-01  1.48690224E+00  9.29453149E-02
2.62178829E-01  1.65598106E+00  9.31242779E-02
2.62568686E-01  1.58720589E+00  9.29418057E-02
2.62958543E-01  1.69317818E+00  9.28762257E-02
2.63348400E-01  1.67008400E+00  9.31880847E-02
2.63738257E-01  1.75697136E+00  9.29503813E-02
2.64128114E-01  1.68128586E+00  9.30809528E-02
2.64517971E-01  1.64535141E+00  9.30910483E-02
2.64907828E-01  1.54372406E+00  9.30418521E-02
2.65297685E-01  1.60489655E+00  9.30084437E-02
2.65687542E-01  1.56992912E+00  9.29696038E-02
2.66077399E-01  1.60792542E+00  9.28410515E-02
2.66467256E-01  1.62257385E+00  9.27790776E-02
2.66857113E-01  1.40726280E+00  9.28885788E-02
2.67246970E-01  1.43542671E+00  9.28305984E-02
2.67636827E-01  1.38985443E+00  9.29192156E-02
2.68026684E-01  1.59869957E+00  9.27043855E-02
2.68416541E-01  1.52090454E+00  9.27842408E-02
2.68806398E-01  1.51354218E+00  9.28462669E-02
2.69196255E-01  1.51558876E+00  9.26497653E-02
2.69586112E-01  1.60080719E+00  9.29372758E-02
2.69975969E-01  1.56913948E+00  9.28098485E-02
2.70365826E-01  1.51256943E+00  9.27387998E-02
2.70755683E-01  1.33042908E+00  9.25489739E-02
2.71145540E-01  1.46532822E+00  9.24927667E-02
2.71535397E-01  1.43680954E+00  9.27579477E-02
2.71925254E-01  1.38558006E+00  9.27737802E-02
2.72315111E-01  1.43721962E+00  9.25724134E-02
2.72704968E-01  1.44588089E+00  9.24871117E-02
2.73094825E-01  1.40215492E+00  9.24730301E-02
2.73484682E-01  1.65834236E+00  9.25565064E-02
2.73874539E-01  1.34674263E+00  9.25293490E-02
2.74264396E-01  1.35007858E+00  9.24568027E-02
2.74654253E-01  1.37963104E+00  9.24291313E-02
2.75044110E-01  1.43242073E+00  9.24538746E-02
2.75433967E-01  1.51746941E+00  9.24578160E-02
2.75823824E-01  1.38361359E+00  9.23750624E-02
2.76213681E-01  1.31181335E+00  9.23149437E-02
2.76603538E-01  1.38156700E+00  9.23370048E-02
2.76993395E-01  1.53409004E+00  9.22483429E-02
2.77383252E-01  1.34731483E+00  9.23746079E-02
2.77773109E-01  1.32989311E+00  9.21437293E-02
2.78162966E-01  1.36871719E+00  9.21880007E-02
2.78552823E-01  1.41126633E+00  9.18702185E-02
2.78942680E-01  1.38035393E+00  9.27275494E-02
2.79332537E-01  1.43016624E+00  9.30040926E-02
2.79722394E-01  1.41689491E+00  9.34462771E-02
2.80112251E-01  1.36680794E+00  9.35867503E-02
2.80502108E-01  1.42978477E+00  9.41068903E-02
2.80891965E-01  1.16685486E+00  9.40915123E-02
2.81281822E-01  1.32177925E+00  9.40799788E-02
2.81671679E-01  1.24847412E+00  9.43891406E-02
2.82061536E-01  1.25668144E+00  9.46288556E-02
2.82451393E-01  1.19477463E+00  9.49047729E-02
2.82841250E-01  1.26237106E+00  9.51110348E-02
2.83231107E-01  1.26034546E+00  9.47858840E-02
2.83620964E-01  1.20730782E+00  9.49157551E-02
2.84010821E-01  1.29416466E+00  9.52776670E-02
2.84400678E-01  1.29691315E+00  9.53885019E-02
2.84790535E-01  1.27459335E+00  9.56063941E-02
2.85180392E-01  1.31973648E+00  9.52723175E-02
2.85570249E-01  1.21177292E+00  9.54788104E-02
2.85960106E-01  1.01460838E+00  9.46836546E-02
2.86349963E-01  1.17330551E+00  9.42749009E-02
2.86739820E-01  1.10563469E+00  9.39702764E-02
2.87129677E-01  1.03319359E+00  9.36478153E-02
2.87519534E-01  1.16531563E+00  9.36672091E-02
2.87909391E-01  1.16583824E+00  9.36276913E-02
2.88299248E-01  1.17718506E+00  9.34814066E-02
2.88689105E-01  1.25628853E+00  9.30938125E-02
2.89078962E-01  1.26277161E+00  9.29162651E-02
2.89468819E-01  1.12172508E+00  9.27796736E-02
2.89858676E-01  1.09783554E+00  9.29034352E-02
2.90248533E-01  1.12452126E+00  9.27997008E-02
2.90638390E-01  1.04980469E+00  9.27686989E-02
2.91028247E-01  1.30059052E+00  9.27697346E-02
2.91418104E-01  1.28120804E+00  9.25965905E-02
2.91807961E-01  1.20494652E+00  9.24514532E-02
2.92197818E-01  1.20026779E+00  9.23702493E-02
2.92587675E-01  1.20306206E+00  9.23081860E-02
2.92977532E-01  1.06651688E+00  9.21558291E-02
2.93367389E-01  1.05180740E+00  9.23083872E-02
2.93757246E-01  1.01807022E+00  9.25030559E-02
2.94147103E-01  9.98277664E-01  9.30421278E-02
2.94536960E-01  1.08111000E+00  9.34444740E-02
2.94926817E-01  1.20214844E+00  9.36400369E-02
2.95316674E-01  9.79442596E-01  9.38765556E-02
2.95706531E-01  9.45751190E-01  9.39672440E-02
2.96096388E-01  8.67023468E-01  9.40760076E-02
2.96486245E-01  1.01369095E+00  9.42407846E-02
2.96876102E-01  9.80113983E-01  9.45524722E-02
2.97265959E-01  1.11923409E+00  9.47244465E-02
2.97655816E-01  1.01292038E+00  9.47649851E-02
2.98045673E-01  1.23786163E+00  9.49031040E-02
2.98435530E-01  1.15544891E+00  9.49360058E-02
2.98825387E-01  1.07581139E+00  9.49938074E-02
2.99215244E-01  1.23393822E+00  9.51474160E-02
2.99605101E-01  1.12857437E+00  9.50307474E-02
2.99994958E-01  1.16687584E+00  9.51020196E-02
3.00384815E-01  1.15285110E+00  9.54234824E-02
3.00774672E-01  9.94806290E-01  9.53649953E-02
3.01164529E-01  1.02943230E+00  9.52167735E-02
3.01554386E-01  9.17293549E-01  9.55184922E-02
3.01944243E-01  9.46840286E-01  9.55063105E-02
3.02334100E-01  9.85893250E-01  9.55566987E-02
3.02723957E-01  1.15598488E+00  9.55766216E-02
3.03113814E-01  1.15389061E+00  9.55200568E-02
3.03503671E-01  1.07763100E+00  9.55241472E-02
3.03893528E-01  9.65112686E-01  9.56262425E-02
3.04283385E-01  1.13298035E+00  9.57985893E-02
3.04673242E-01  1.12180901E+00  9.58406851E-02
3.05063099E-01  1.06385040E+00  9.60555822E-02
3.05452956E-01  1.05494881E+00  9.61192548E-02
3.05842813E-01  9.50744629E-01  9.62841660E-02
3.06232670E-01  9.04375076E-01  9.61499661E-02
3.06622527E-01  1.05017281E+00  9.61812958E-02
3.07012384E-01  1.00525665E+00  9.62825641E-02
3.07402241E-01  9.30847168E-01  9.63284448E-02
3.07792098E-01  9.74203110E-01  9.63699520E-02
3.08181955E-01  9.15380478E-01  9.62967202E-02
3.08571812E-01  8.11458588E-01  9.65947732E-02
3.08961669E-01  9.20106888E-01  9.65062529E-02
3.09351526E-01  9.89873886E-01  9.63614285E-02
3.09741383E-01  7.79031754E-01  9.66833755E-02
3.10131240E-01  8.24768066E-01  9.66558978E-02
3.10521097E-01  8.78101349E-01  9.65929478E-02
3.10910954E-01  9.75648880E-01  9.64754298E-02
3.11300811E-01  9.00419235E-01  9.66642722E-02
3.11690668E-01  8.26080322E-01  9.66355577E-02
3.12080525E-01  8.46590042E-01  9.66969207E-02
3.12470382E-01  9.49659348E-01  9.66937244E-02
3.12860239E-01  9.63079453E-01  9.68419239E-02
3.13250096E-01  8.76197815E-01  9.69254971E-02
3.13639953E-01  9.46950912E-01  9.68270078E-02
3.14029810E-01  9.43481445E-01  9.70871896E-02
3.14419667E-01  8.98897171E-01  9.72056463E-02
3.14809524E-01  1.00047112E+00  9.72040296E-02
3.15199381E-01  8.66018295E-01  9.71604437E-02
3.15589238E-01  9.07196045E-01  9.70980823E-02
3.15979095E-01  1.00774574E+00  9.69877839E-02
3.16368952E-01  7.99879074E-01  9.72777531E-02
3.16758809E-01  9.35243607E-01  9.75748897E-02
3.17148666E-01  1.01117325E+00  9.74178687E-02
3.17538523E-01  7.17563629E-01  9.74274427E-02
3.17928380E-01  6.48025513E-01  9.73457322E-02
3.18318237E-01  6.55679703E-01  9.74455252E-02
3.18708094E-01  9.45045471E-01  9.75764617E-02
3.19097951E-01  9.90016937E-01  9.78109911E-02
3.19487808E-01  9.04903412E-01  9.77403745E-02
3.19877665E-01  7.33779907E-01  9.74690244E-02
3.20267522E-01  7.82587051E-01  9.73103344E-02
3.20657379E-01  7.42393494E-01  9.75656733E-02
3.21047236E-01  8.39044571E-01  9.77127776E-02
3.21437093E-01  8.67979050E-01  9.75387245E-02
3.21826950E-01  7.96367645E-01  9.75628570E-02
3.22216807E-01  9.10593033E-01  9.74202454E-02
3.22606664E-01  9.33650970E-01  9.74738672E-02
3.22996521E-01  7.37825394E-01  9.75029916E-02
3.23386378E-01  7.48765945E-01  9.76943821E-02
3.23776235E-01  8.58324051E-01  9.77355763E-02
3.24166092E-01  9.11184311E-01  9.76601541E-02
3.24555949E-01  8.46338272E-01  9.87353474E-02
3.24945806E-01  8.44154358E-01  9.91485566E-02
3.25335663E-01  8.72106552E-01  9.99879688E-02
3.25725520E-01  8.56307983E-01  1.00282133E-01
3.26115377E-01  8.00441742E-01  1.00341320E-01
3.26505234E-01  6.74144745E-01  1.00454941E-01
3.26895091E-01  7.81204224E-01  1.00757904E-01
3.27284948E-01  7.89089203E-01  1.01277292E-01
3.27674805E-01  7.31386185E-01  1.01421155E-01
3.28064662E-01  8.62953186E-01  1.01512335E-01
3.28454519E-01  8.41850281E-01  1.01654567E-01
3.28844376E-01  8.99305344E-01  1.01899363E-01
3.29234233E-01  7.87725449E-01  1.02228269E-01
3.29624090E-01  6.73627853E-01  1.02452502E-01
3.30013947E-01  8.20655823E-01  1.02643676E-01
3.30403804E-01  8.51343155E-01  1.02663055E-01
3.30793661E-01  7.15711594E-01  1.03301324E-01
3.31183518E-01  7.66714096E-01  1.03441134E-01
3.31573375E-01  6.53278351E-01  1.03550263E-01
3.31963232E-01  5.51168442E-01  1.03568852E-01
3.32353089E-01  5.62953949E-01  1.03531927E-01
3.32742946E-01  6.37096405E-01  1.04076944E-01
3.33132803E-01  7.19587326E-01  1.04156129E-01
3.33522660E-01  8.50099564E-01  1.04228519E-01
3.33912517E-01  6.42492294E-01  1.04637623E-01
3.34302374E-01  7.20483780E-01  1.04764789E-01
3.34692231E-01  6.74196243E-01  1.04930699E-01
3.35082088E-01  8.28214645E-01  1.04801580E-01
3.35471945E-01  7.23041534E-01  1.05386563E-01
3.35861802E-01  5.93513489E-01  1.05718285E-01
3.36251658E-01  6.53772354E-01  1.05762988E-01
3.36641515E-01  6.07242584E-01  1.05898611E-01
3.37031372E-01  5.35524368E-01  1.05926201E-01
3.37421229E-01  4.83987808E-01  1.06225573E-01
3.37811086E-01  5.88466644E-01  1.06478207E-01
3.38200943E-01  5.79524994E-01  1.06753998E-01
3.38590800E-01  4.06240463E-01  1.06960475E-01
3.38980657E-01  6.62065506E-01  1.07284769E-01
3.39370514E-01  7.90279388E-01  1.07231908E-01
3.39760371E-01  6.14046097E-01  1.07291155E-01
3.40150228E-01  6.05218887E-01  1.07770555E-01
3.40540085E-01  3.31317902E-01  1.07682794E-01
3.40929942E-01  5.38894653E-01  1.07992209E-01
3.41319799E-01  4.47832108E-01  1.07864536E-01
3.41709656E-01  5.31400681E-01  1.08106501E-01
3.42099513E-01  7.11942673E-01  1.08204797E-01
3.42489370E-01  6.03679657E-01  1.08569689E-01
3.42879227E-01  5.75267792E-01  1.08770840E-01
3.43269084E-01  7.31765747E-01  1.09048419E-01
3.43658941E-01  5.15848160E-01  1.08935587E-01
3.44048798E-01  5.23881912E-01  1.09079577E-01
3.44438655E-01  3.66386414E-01  1.09146968E-01
3.44828512E-01  5.25293350E-01  1.09335996E-01
3.45218369E-01  6.20681763E-01  1.09331600E-01
3.45608226E-01  5.15893936E-01  1.09665759E-01
3.45998083E-01  4.88122940E-01  1.09771006E-01
3.46387940E-01  5.87448120E-01  1.09548680E-01
3.46777797E-01  7.11540222E-01  1.09823443E-01
3.47167654E-01  4.92301941E-01  1.10119909E-01
3.47557511E-01  5.57970047E-01  1.10053055E-01
3.47947368E-01  6.33897781E-01  1.10376142E-01
3.48337225E-01  7.33388901E-01  1.10529564E-01
3.48727082E-01  4.50433731E-01  1.10739402E-01
3.49116939E-01  4.29719925E-01  1.10624969E-01
3.49506796E-01  4.83390808E-01  1.10950023E-01
3.49896653E-01  3.12019348E-01  1.11245342E-01
3.50286510E-01  3.75127792E-01  1.10979676E-01
3.50676367E-01  3.85742188E-01  1.11145332E-01
3.51066224E-01  3.33774567E-01  1.11188360E-01
3.51456081E-01  4.60319519E-01  1.11395195E-01
3.51845938E-01  4.68660355E-01  1.11608379E-01
3.52235795E-01  5.45705795E-01  1.11688137E-01
3.52625652E-01  6.28608704E-01  1.12027898E-01
3.53015509E-01  4.86007690E-01  1.12092420E-01
3.53405366E-01  4.00938034E-01  1.12132147E-01
3.53795223E-01  2.43316650E-01  1.12467840E-01
3.54185080E-01  4.69654083E-01  1.12738997E-01
3.54574937E-01  2.27096558E-01  1.12511173E-01
3.54964794E-01  3.81200790E-01  1.12663209E-01
3.55354651E-01  3.77138138E-01  1.12967640E-01
3.55744508E-01  2.38161087E-01  1.13417409E-01
3.56134365E-01  5.12838364E-01  1.13346137E-01
3.56524222E-01  2.78539658E-01  1.13668263E-01
3.56914079E-01  4.30814743E-01  1.13793589E-01
3.57303936E-01  4.74498749E-01  1.14136770E-01
3.57693793E-01  4.96784210E-01  1.13868877E-01
3.58083650E-01  4.86085892E-01  1.13774352E-01
3.58473507E-01  3.44106674E-01  1.14009231E-01
3.58863364E-01  2.88820267E-01  1.14458181E-01
3.59253221E-01  3.29345703E-01  1.14222385E-01
3.59643078E-01  5.03391266E-01  1.14877462E-01
3.60032935E-01  2.46715546E-01  1.14980258E-01
3.60422792E-01  3.57751846E-01  1.14982866E-01
3.60812649E-01  4.28237915E-01  1.15137264E-01
3.61202506E-01  4.83030319E-01  1.14998616E-01
3.61592363E-01  3.59611511E-01  1.15209535E-01
3.61982220E-01  2.87269592E-01  1.16705380E-01
3.62372077E-01  2.66025543E-01  1.18647672E-01
3.62761934E-01  3.46597672E-01  1.19643442E-01
3.63151791E-01  4.64817047E-01  1.20719425E-01
3.63541648E-01  3.51011276E-01  1.21170349E-01
3.63931505E-01  2.77896881E-01  1.22141428E-01
3.64321362E-01  2.64207840E-01  1.22949719E-01
3.64711219E-01  2.45206833E-01  1.23965807E-01
3.65101076E-01  2.91206360E-01  1.24291480E-01
3.65490933E-01  4.19769287E-02  1.24676451E-01
3.65880790E-01  -1.04217529E-02  1.26000553E-01
3.66270647E-01  2.24456787E-01  1.26666978E-01
3.66660504E-01  2.37493515E-01  1.27015591E-01
3.67050361E-01  2.63950348E-01  1.27796873E-01
3.67440218E-01  6.03239059E-01  1.27742097E-01
3.67830075E-01  2.36085892E-01  1.28706947E-01
3.68219932E-01  8.07323456E-02  1.29214704E-01
3.68609789E-01  4.23152924E-01  1.29738182E-01
3.68999646E-01  2.08898544E-01  1.30831048E-01
3.69389503E-01  9.86938477E-02  1.31128535E-01
3.69779360E-01  2.21273422E-01  1.31379411E-01
3.70169217E-01  2.92724609E-01  1.32181346E-01
3.70559074E-01  3.89291763E-01  1.33024395E-01
3.70948931E-01  2.86340714E-01  1.33429036E-01
3.71338788E-01  2.56164551E-01  1.34038329E-01
3.71728645E-01  1.32049561E-01  1.34516925E-01
3.72118502E-01  1.80381775E-01  1.35439366E-01
3.72508359E-01  9.34638977E-02  1.36209384E-01
3.72898216E-01  7.13405609E-02  1.36019632E-01
3.73288073E-01  2.17571259E-01  1.37216523E-01
3.73677930E-01  5.20616531E-01  1.37630865E-01
3.74067787E-01  9.32826996E-02  1.38253927E-01
3.74457644E-01  9.40990448E-02  1.39145985E-01
3.74847501E-01  3.01429749E-01  1.39855772E-01
3.75237358E-01  2.29890823E-01  1.40947029E-01
3.75627215E-01  8.42285156E-02  1.40665501E-01
3.76017072E-01  1.47624969E-01  1.40880108E-01
3.76406929E-01  5.85746765E-02  1.41580850E-01
3.76796786E-01  6.58149719E-02  1.42108679E-01
3.77186643E-01  1.34254456E-01  1.42820001E-01
3.77576500E-01  -2.66189575E-02  1.43284723E-01
3.77966357E-01  2.73761749E-01  1.44410744E-01
3.78356214E-01  1.23167038E-01  1.44388005E-01
3.78746071E-01  2.30079651E-01  1.45421997E-01
3.79135928E-01  2.43396759E-02  1.45229563E-01
3.79525785E-01  1.95117950E-01  1.46286204E-01
3.79915642E-01  2.16098785E-01  1.46507755E-01
3.80305499E-01  1.72000885E-01  1.47265211E-01
3.80695356E-01  1.77350998E-01  1.47830918E-01
3.81085213E-01  6.83212280E-03  1.47609472E-01
3.81475070E-01  1.61567688E-01  1.48177803E-01
3.81864927E-01  -7.78961182E-03  1.48884445E-01
3.82254784E-01  2.66521454E-01  1.50046825E-01
3.82644641E-01  4.13227081E-01  1.50000244E-01
3.83034498E-01  -4.04815674E-02  1.51183471E-01
3.83424355E-01  -7.52811432E-02  1.50742933E-01
3.83814212E-01  1.12545013E-01  1.52572230E-01
3.84204069E-01  1.93946838E-01  1.53072491E-01
3.84593926E-01  1.44790649E-01  1.53712183E-01
3.84983783E-01  -4.10499573E-02  1.54477179E-01
3.85373640E-01  -1.43911362E-01  1.55041590E-01
3.85763497E-01  1.27599716E-01  1.55260742E-01
3.86153354E-01  1.45269394E-01  1.56232759E-01
3.86543211E-01  3.33385468E-02  1.56684875E-01
3.86933068E-01  1.35755539E-01  1.57210216E-01
3.87322925E-01  7.90233612E-02  1.57190248E-01
3.87712782E-01  -2.18339920E-01  1.57727733E-01
3.88102639E-01  -1.62982941E-01  1.57831281E-01
3.88492496E-01  -2.01730728E-01  1.58849597E-01
3.88882353E-01  -8.13674927E-03  1.59231827E-01
3.89272210E-01  2.58468628E-01  1.60281390E-01
3.89662067E-01  -2.63996124E-02  1.60598457E-01
3.90051924E-01  1.16710663E-01  1.61030099E-01
3.90441781E-01  2.13312149E-01  1.61579952E-01
3.90831638E-01  -1.44460678E-01  1.62150562E-01
3.91221495E-01  -5.39131165E-02  1.62351474E-01
3.91611352E-01  -5.68847656E-02  1.62834048E-01
3.92001209E-01  -6.34040833E-02  1.63468614E-01
3.92391066E-01  1.79239273E-01  1.64750636E-01
3.92780923E-01  -1.89355850E-01  1.65157720E-01
3.93170780E-01  -7.12718964E-02  1.65306911E-01
3.93560637E-01  2.35837936E-01  1.66106194E-01
3.93950494E-01  2.63080597E-01  1.67153716E-01
3.94340351E-01  1.18827820E-02  1.67890191E-01
3.94730208E-01  1.25858307E-01  1.68666780E-01
3.95120065E-01  -1.37100220E-02  1.69106394E-01
3.95509922E-01  7.39784241E-02  1.69796720E-01
3.95899779E-01  -1.14574432E-01  1.70854777E-01
3.96289636E-01  -4.17047501E-01  1.71523198E-01
3.96679493E-01  5.68637848E-02  1.71845332E-01
3.97069350E-01  -3.83991241E-01  1.72886297E-01
3.97459207E-01  -1.52448654E-01  1.73622131E-01
3.97849064E-01  4.53414917E-02  1.73478305E-01
3.98238921E-01  1.09720230E-01  1.75256044E-01
3.98628778E-01  1.90916061E-01  1.75319299E-01
3.99018635E-01  1.09785080E-01  1.75466478E-01
3.99408492E-01  -3.21628571E-01  1.77133501E-01
3.99798349E-01  -8.90712738E-02  1.77586138E-01
4.00188206E-01  1.55344009E-01  1.78861231E-01
4.00578063E-01  -4.11951065E-01  1.78910092E-01
4.00967920E-01  -1.41799927E-01  1.80833906E-01
4.01357777E-01  1.82687759E-01  1.81257695E-01
4.01747634E-01  1.83258057E-02  1.81773901E-01
4.02137491E-01  -1.67516708E-01  1.81722045E-01
4.02527348E-01  -1.55935287E-01  1.82312772E-01
4.02917205E-01  -1.17874146E-01  1.83635876E-01
4.03307062E-01  -5.03965378E-01  1.84336782E-01
4.03696919E-01  -2.69573212E-01  1.85020730E-01
4.04086776E-01  -3.92065048E-01  1.86869949E-01
4.04476633E-01  -3.62937927E-01  1.87417001E-01
4.04866490E-01  2.38267899E-01  1.88990548E-01
4.05256347E-01  -1.69654846E-01  1.88743889E-01
4.05646204E-01  -1.30392075E-01  1.90464109E-01
4.06036061E-01  1.76307678E-01  1.90963000E-01
4.06425918E-01  -1.42921448E-01  1.91405416E-01
4.06815775E-01  -4.67817307E-01  1.92897037E-01
4.07205632E-01  -4.14012909E-01  1.93758175E-01
4.07595489E-01  -4.61812973E-01  1.94824710E-01
4.07985346E-01  -3.83052826E-01  1.95523545E-01
