### DATA:
#
# 1150
#      Q             I(Q)           Error
2.07598850E-01  2.82989120E+00  1.04356803E-01
2.07988707E-01  2.74612808E+00  1.04151949E-01
2.08378564E-01  2.75459480E+00  1.03814363E-01
2.08768421E-01  2.86899567E+00  1.03536300E-01
2.09158278E-01  2.72751999E+00  1.03323720E-01
2.09548135E-01  2.89265633E+00  1.03358999E-01
2.09937992E-01  2.76201057E+00  1.02893621E-01
2.10327849E-01  2.81809616E+00  1.02912813E-01
2.10717706E-01  2.83397675E+00  1.02931619E-01
2.11107563E-01  2.91137505E+00  1.03087582E-01
2.11497420E-01  2.68196869E+00  1.03640407E-01
2.11887277E-01  3.15937614E+00  1.03834100E-01
2.12277134E-01  2.92326927E+00  1.03866242E-01
2.12666991E-01  2.91665459E+00  1.04126662E-01
2.13056848E-01  3.00373077E+00  1.04238905E-01
2.13446705E-01  2.85207748E+00  1.04454316E-01
2.13836562E-01  2.98613358E+00  1.04411483E-01
2.14226419E-01  3.10821342E+00  1.04544871E-01
2.14616276E-01  3.16510773E+00  1.04744971E-01
2.15006133E-01  3.11940765E+00  1.04808182E-01
2.15395990E-01  2.88117790E+00  1.04535460E-01
2.15785847E-01  2.80928230E+00  1.04787424E-01
2.16175704E-01  2.91093636E+00  1.04847714E-01
2.16565561E-01  2.99790001E+00  1.04404263E-01
2.16955418E-01  2.83833694E+00  1.04659177E-01
2.17345275E-01  2.74412727E+00  1.04701400E-01
2.17735132E-01  2.72016335E+00  1.04919374E-01
2.18124989E-01  2.79409599E+00  1.04362816E-01
2.18514846E-01  2.72080231E+00  1.03643380E-01
2.18904703E-01  2.67699814E+00  1.03004716E-01
2.19294560E-01  2.87085915E+00  1.02678619E-01
2.19684417E-01  2.69632149E+00  1.02469884E-01
2.20074274E-01  2.68951797E+00  1.02093644E-01
2.20464131E-01  2.65139389E+00  1.02174744E-01
2.20853988E-01  2.81527519E+00  1.01860955E-01
2.21243845E-01  2.81380653E+00  1.01597853E-01
2.21633702E-01  2.63549614E+00  1.01164006E-01
2.22023559E-01  2.75175858E+00  1.01063974E-01
2.22413416E-01  2.87994576E+00  1.00813337E-01
2.22803273E-01  2.76021004E+00  1.00471579E-01
2.23193130E-01  2.81039238E+00  1.00417539E-01
2.23582987E-01  2.59408569E+00  1.00065939E-01
2.23972844E-01  2.83684158E+00  1.00272059E-01
2.24362701E-01  2.80748749E+00  1.00031465E-01
2.24752558E-01  2.66447449E+00  9.98999327E-02
2.25142415E-01  2.53322983E+00  9.97583419E-02
2.25532272E-01  2.39896011E+00  9.94387716E-02
2.25922129E-01  2.73563957E+00  9.93191227E-02
2.26311986E-01  2.53177643E+00  9.90753844E-02
2.26701843E-01  2.45711136E+00  9.91247147E-02
2.27091700E-01  2.55448341E+00  9.92959067E-02
2.27481557E-01  2.62427330E+00  9.90369022E-02
2.27871414E-01  2.49064064E+00  9.86766070E-02
2.28261271E-01  2.51617813E+00  9.88512263E-02
2.28651128E-01  2.46158218E+00  9.84811112E-02
2.29040985E-01  2.53718567E+00  9.84027386E-02
2.29430842E-01  2.40421295E+00  9.80386958E-02
2.29820699E-01  2.49405289E+00  9.78178978E-02
2.30210556E-01  2.52350807E+00  9.78168100E-02
2.30600413E-01  2.58876610E+00  9.76811647E-02
2.30990270E-01  2.46313286E+00  9.75986719E-02
2.31380127E-01  2.54304123E+00  9.76385847E-02
2.31769984E-01  2.46849060E+00  9.75463763E-02
2.32159841E-01  2.58675385E+00  9.72601771E-02
2.32549698E-01  2.51626587E+00  9.71733481E-02
2.32939555E-01  2.38498306E+00  9.69028994E-02
2.33329412E-01  2.42831230E+00  9.66899619E-02
2.33719269E-01  2.33956528E+00  9.66427624E-02
2.34109126E-01  2.28568459E+00  9.68530551E-02
2.34498983E-01  2.27755737E+00  9.62344185E-02
2.34888840E-01  2.45382690E+00  9.63746756E-02
2.35278697E-01  2.47043419E+00  9.60914865E-02
2.35668554E-01  2.60275269E+00  9.60679576E-02
2.36058411E-01  2.42163849E+00  9.59945843E-02
2.36448268E-01  2.52634048E+00  9.58066136E-02
2.36838125E-01  2.29130554E+00  9.55754891E-02
2.37227982E-01  2.41835022E+00  9.54628661E-02
2.37617839E-01  2.35101128E+00  9.54160541E-02
2.38007696E-01  2.43956757E+00  9.52764973E-02
2.38397553E-01  2.50128174E+00  9.51264575E-02
2.38787410E-01  2.47704124E+00  9.49303433E-02
2.39177267E-01  2.33721733E+00  9.50287655E-02
2.39567124E-01  2.26308250E+00  9.46871787E-02
2.39956981E-01  2.34819984E+00  9.49213952E-02
2.40346838E-01  2.19052315E+00  9.45132151E-02
2.40736695E-01  2.16377258E+00  9.43275988E-02
2.41126552E-01  2.05154610E+00  9.43379179E-02
2.41516409E-01  2.30470085E+00  9.42534655E-02
2.41906266E-01  2.24871445E+00  9.39563513E-02
2.42296123E-01  2.17598152E+00  9.40550119E-02
2.42685980E-01  2.20034218E+00  9.39823836E-02
2.43075837E-01  2.27317429E+00  9.39609185E-02
2.43465694E-01  2.37630653E+00  9.37576741E-02
2.43855551E-01  2.24611473E+00  9.36858431E-02
2.44245408E-01  2.21968651E+00  9.37418640E-02
2.44635265E-01  2.11093140E+00  9.34405103E-02
2.45025122E-01  2.30540848E+00  9.33880731E-02
2.45414979E-01  2.42754936E+00  9.33804065E-02
2.45804836E-01  2.30415154E+00  9.31676403E-02
2.46194693E-01  2.10579872E+00  9.27694514E-02
2.46584550E-01  2.15388680E+00  9.29527059E-02
2.46974407E-01  2.06421280E+00  9.29824486E-02
2.47364264E-01  2.20528984E+00  9.27977264E-02
2.47754121E-01  2.24372864E+00  9.26081911E-02
2.48143978E-01  2.08096886E+00  9.26121250E-02
2.48533835E-01  2.37598419E+00  9.24404263E-02
2.48923692E-01  2.27150154E+00  9.24650356E-02
2.49313549E-01  2.31506348E+00  9.24797282E-02
2.49703406E-01  2.22565269E+00  9.22456682E-02
2.50093263E-01  2.25321579E+00  9.21985731E-02
2.50483120E-01  2.09980583E+00  9.19114426E-02
2.50872977E-01  2.10411263E+00  9.20683295E-02
2.51262834E-01  2.13665962E+00  9.16866288E-02
2.51652691E-01  2.10632896E+00  9.17958841E-02
2.52042547E-01  1.91111755E+00  9.22944769E-02
2.52432404E-01  2.09874344E+00  9.24806446E-02
2.52822261E-01  2.21884727E+00  9.27360281E-02
2.53212118E-01  1.96492577E+00  9.31094736E-02
2.53601975E-01  2.08484459E+00  9.29934457E-02
2.53991832E-01  1.83038902E+00  9.30386558E-02
2.54381689E-01  1.95992851E+00  9.29971188E-02
2.54771546E-01  1.79363441E+00  9.31221470E-02
2.55161403E-01  1.85943031E+00  9.31653008E-02
2.55551260E-01  2.09640884E+00  9.32989195E-02
2.55941117E-01  1.86600685E+00  9.34581757E-02
2.56330974E-01  1.95721054E+00  9.32484940E-02
2.56720831E-01  1.91915703E+00  9.33145806E-02
2.57110688E-01  1.94637680E+00  9.30047259E-02
2.57500545E-01  2.07103729E+00  9.31710377E-02
2.57890402E-01  2.02186584E+00  9.33276340E-02
2.58280259E-01  1.90493202E+00  9.32200402E-02
2.58670116E-01  1.75017929E+00  9.31871533E-02
2.59059973E-01  1.93512917E+00  9.31879953E-02
2.59449830E-01  1.95060539E+00  9.32024494E-02
2.59839687E-01  1.70329475E+00  9.31330621E-02
2.60229544E-01  1.85531044E+00  9.31366310E-02
2.60619401E-01  1.90033531E+00  9.32582840E-02
2.61009258E-01  1.96773720E+00  9.30408761E-02
2.61399115E-01  1.88707542E+00  9.31086838E-02
2.61788972E-01  1.77501106E+00  9.32357237E-02
2.62178829E-01  1.90577507E+00  9.33432579E-02
2.62568686E-01  1.86554527E+00  9.32212844E-02
2.62958543E-01  1.81855583E+00  9.29829404E-02
2.63348400E-01  1.81222153E+00  9.33286846E-02
2.63738257E-01  1.86908531E+00  9.30597335E-02
2.64128114E-01  1.78225136E+00  9.31891948E-02
2.64517971E-01  1.70877647E+00  9.31333899E-02
2.64907828E-01  1.79326248E+00  9.33528692E-02
2.65297685E-01  1.72818947E+00  9.31125283E-02
2.65687542E-01  1.77372360E+00  9.31902081E-02
2.66077399E-01  1.79064751E+00  9.30150226E-02
2.66467256E-01  1.82470512E+00  9.29735303E-02
2.66857113E-01  1.59254837E+00  9.30560306E-02
2.67246970E-01  1.63975334E+00  9.31052566E-02
2.67636827E-01  1.56411362E+00  9.31286663E-02
2.68026684E-01  1.89457130E+00  9.30285230E-02
2.68416541E-01  1.74012566E+00  9.30167735E-02
2.68806398E-01  1.72896576E+00  9.30738971E-02
2.69196255E-01  1.81523323E+00  9.30019990E-02
2.69586112E-01  1.63949585E+00  9.29241627E-02
2.69975969E-01  1.69298744E+00  9.29671302E-02
2.70365826E-01  1.62246132E+00  9.28544328E-02
2.70755683E-01  1.63379860E+00  9.28891897E-02
2.71145540E-01  1.62508202E+00  9.26075205E-02
2.71535397E-01  1.67177773E+00  9.29797068E-02
2.71925254E-01  1.50977325E+00  9.28786024E-02
2.72315111E-01  1.71431541E+00  9.28842500E-02
2.72704968E-01  1.67345047E+00  9.26450118E-02
2.73094825E-01  1.72938728E+00  9.28324759E-02
2.73484682E-01  1.83428955E+00  9.26936865E-02
2.73874539E-01  1.61193085E+00  9.28331017E-02
2.74264396E-01  1.56233025E+00  9.26802754E-02
2.74654253E-01  1.58195114E+00  9.26251411E-02
2.75044110E-01  1.61152077E+00  9.26471055E-02
2.75433967E-01  1.64028168E+00  9.25360098E-02
2.75823824E-01  1.60971642E+00  9.25906375E-02
2.76213681E-01  1.51317406E+00  9.25168172E-02
2.76603538E-01  1.58727455E+00  9.25725028E-02
2.76993395E-01  1.65245438E+00  9.23426896E-02
2.77383252E-01  1.55920792E+00  9.25838649E-02
2.77773109E-01  1.57906914E+00  9.24146771E-02
2.78162966E-01  1.46002007E+00  9.22457501E-02
2.78552823E-01  1.65562248E+00  9.21747908E-02
2.78942680E-01  1.41586494E+00  9.27271545E-02
2.79332537E-01  1.47758675E+00  9.30595770E-02
2.79722394E-01  1.51268196E+00  9.35468003E-02
2.80112251E-01  1.55326080E+00  9.37880501E-02
2.80502108E-01  1.46843338E+00  9.40829143E-02
2.80891965E-01  1.39982414E+00  9.43515301E-02
2.81281822E-01  1.61482811E+00  9.44043398E-02
2.81671679E-01  1.51052094E+00  9.46861133E-02
2.82061536E-01  1.52524567E+00  9.48927179E-02
2.82451393E-01  1.34268951E+00  9.50191841E-02
2.82841250E-01  1.31254959E+00  9.51827317E-02
2.83231107E-01  1.41279221E+00  9.49293002E-02
2.83620964E-01  1.45241356E+00  9.51781049E-02
2.84010821E-01  1.40573311E+00  9.54056829E-02
2.84400678E-01  1.34277916E+00  9.54716951E-02
2.84790535E-01  1.14906311E+00  9.54201594E-02
2.85180392E-01  1.51166534E+00  9.55229476E-02
2.85570249E-01  1.43117714E+00  9.57276672E-02
2.85960106E-01  1.27910805E+00  9.49578360E-02
2.86349963E-01  1.38250542E+00  9.44737345E-02
2.86739820E-01  1.17334557E+00  9.39811170E-02
2.87129677E-01  1.21321678E+00  9.38793272E-02
2.87519534E-01  1.38118744E+00  9.39163417E-02
2.87909391E-01  1.27608681E+00  9.37162861E-02
2.88299248E-01  1.20194817E+00  9.35002565E-02
2.88689105E-01  1.45762253E+00  9.33118761E-02
2.89078962E-01  1.41829491E+00  9.30827931E-02
2.89468819E-01  1.22727203E+00  9.28774849E-02
2.89858676E-01  1.34448433E+00  9.31653455E-02
2.90248533E-01  1.24743462E+00  9.29023772E-02
2.90638390E-01  1.14967918E+00  9.29280147E-02
2.91028247E-01  1.20614815E+00  9.26777571E-02
2.91418104E-01  1.18574142E+00  9.24456045E-02
2.91807961E-01  1.31178093E+00  9.25935507E-02
2.92197818E-01  1.38801384E+00  9.26084444E-02
2.92587675E-01  1.36989021E+00  9.24678966E-02
2.92977532E-01  1.24952126E+00  9.23416466E-02
2.93367389E-01  1.30824471E+00  9.25763771E-02
2.93757246E-01  1.28866386E+00  9.28493664E-02
2.94147103E-01  1.08893013E+00  9.31541845E-02
2.94536960E-01  1.14298058E+00  9.35136676E-02
2.94926817E-01  1.33931160E+00  9.37867314E-02
2.95316674E-01  1.27971458E+00  9.42292660E-02
2.95706531E-01  1.16799927E+00  9.41925496E-02
2.96096388E-01  1.26749802E+00  9.45241004E-02
2.96486245E-01  1.32095909E+00  9.45460498E-02
2.96876102E-01  1.22733879E+00  9.48278606E-02
2.97265959E-01  1.17744827E+00  9.47520807E-02
2.97655816E-01  1.18451881E+00  9.49633196E-02
2.98045673E-01  1.25033569E+00  9.48914438E-02
2.98435530E-01  1.34412193E+00  9.51696411E-02
2.98825387E-01  1.33530617E+00  9.52648446E-02
2.99215244E-01  1.38202667E+00  9.52410698E-02
2.99605101E-01  1.25775719E+00  9.51478258E-02
2.99994958E-01  1.35552406E+00  9.53372046E-02
3.00384815E-01  1.24656868E+00  9.55002755E-02
3.00774672E-01  1.18038940E+00  9.55203101E-02
3.01164529E-01  1.40560913E+00  9.56201404E-02
3.01554386E-01  1.17253685E+00  9.57827494E-02
3.01944243E-01  1.11989594E+00  9.56689939E-02
3.02334100E-01  1.15729332E+00  9.57551077E-02
3.02723957E-01  1.33147049E+00  9.58128124E-02
3.03113814E-01  1.26426125E+00  9.55974534E-02
3.03503671E-01  1.46485138E+00  9.59930867E-02
3.03893528E-01  1.31835938E+00  9.60392579E-02
3.04283385E-01  1.42059517E+00  9.60871205E-02
3.04673242E-01  1.34917641E+00  9.60935652E-02
3.05063099E-01  1.23644638E+00  9.62949768E-02
3.05452956E-01  1.20876884E+00  9.62866843E-02
3.05842813E-01  1.22577095E+00  9.65770409E-02
3.06232670E-01  1.23836899E+00  9.65262651E-02
3.06622527E-01  1.41289520E+00  9.66015682E-02
3.07012384E-01  1.18743515E+00  9.64450017E-02
3.07402241E-01  1.17923546E+00  9.66043770E-02
3.07792098E-01  1.23598289E+00  9.66179520E-02
3.08181955E-01  1.41511536E+00  9.68711972E-02
3.08571812E-01  1.21769142E+00  9.70318168E-02
3.08961669E-01  1.16089630E+00  9.67573747E-02
3.09351526E-01  1.27959061E+00  9.66965333E-02
3.09741383E-01  1.10062027E+00  9.70172212E-02
3.10131240E-01  1.25114441E+00  9.70989093E-02
3.10521097E-01  1.23086357E+00  9.69551876E-02
3.10910954E-01  1.27111435E+00  9.68253911E-02
3.11300811E-01  1.18735313E+00  9.70176607E-02
3.11690668E-01  1.19779778E+00  9.70618948E-02
3.12080525E-01  1.33116150E+00  9.72755477E-02
3.12470382E-01  1.26546860E+00  9.70106199E-02
3.12860239E-01  1.25834465E+00  9.71862674E-02
3.13250096E-01  1.27145958E+00  9.74118635E-02
3.13639953E-01  1.25418091E+00  9.71561000E-02
3.14029810E-01  1.01149940E+00  9.71170142E-02
3.14419667E-01  1.08485985E+00  9.74397436E-02
3.14809524E-01  1.17554474E+00  9.74113941E-02
3.15199381E-01  1.19856071E+00  9.75044146E-02
3.15589238E-01  1.28473282E+00  9.75009128E-02
3.15979095E-01  1.30161667E+00  9.73448679E-02
3.16368952E-01  1.12271881E+00  9.76782665E-02
3.16758809E-01  1.18957901E+00  9.78435278E-02
3.17148666E-01  1.28698349E+00  9.76713523E-02
3.17538523E-01  1.12536049E+00  9.78711322E-02
3.17928380E-01  1.18762779E+00  9.79400352E-02
3.18318237E-01  1.15159225E+00  9.80112180E-02
3.18708094E-01  1.03170204E+00  9.76304412E-02
3.19097951E-01  1.18227768E+00  9.80307236E-02
3.19487808E-01  1.18583298E+00  9.80079249E-02
3.19877665E-01  1.22348404E+00  9.79917869E-02
3.20267522E-01  1.32877922E+00  9.79513824E-02
3.20657379E-01  1.06915474E+00  9.79599729E-02
3.21047236E-01  1.03058815E+00  9.79194045E-02
3.21437093E-01  1.26990509E+00  9.80316699E-02
3.21826950E-01  1.18894386E+00  9.79997367E-02
3.22216807E-01  1.17395210E+00  9.76831764E-02
3.22606664E-01  1.11892509E+00  9.76606905E-02
3.22996521E-01  9.52613831E-01  9.77514833E-02
3.23386378E-01  9.76619720E-01  9.79855433E-02
3.23776235E-01  9.75793839E-01  9.78527218E-02
3.24166092E-01  1.16235733E+00  9.79401544E-02
3.24555949E-01  1.16510582E+00  9.90433320E-02
3.24945806E-01  1.15814972E+00  9.95081142E-02
3.25335663E-01  1.16822243E+00  1.00343198E-01
3.25725520E-01  1.14270020E+00  1.00615069E-01
3.26115377E-01  1.07606316E+00  1.00635171E-01
3.26505234E-01  1.19591713E+00  1.01077482E-01
3.26895091E-01  1.34259605E+00  1.01457082E-01
3.27284948E-01  1.15765572E+00  1.01676211E-01
3.27674805E-01  1.19795990E+00  1.01954997E-01
3.28064662E-01  1.32925034E+00  1.02055095E-01
3.28454519E-01  1.12311554E+00  1.02036797E-01
3.28844376E-01  1.11370277E+00  1.02119684E-01
3.29234233E-01  1.03135872E+00  1.02466345E-01
3.29624090E-01  1.02082825E+00  1.02867164E-01
3.30013947E-01  1.10543060E+00  1.02944463E-01
3.30403804E-01  1.19347572E+00  1.03128597E-01
3.30793661E-01  9.13280487E-01  1.03422165E-01
3.31183518E-01  1.05857086E+00  1.03740752E-01
3.31573375E-01  9.81164932E-01  1.03962049E-01
3.31963232E-01  9.75748062E-01  1.04037762E-01
3.32353089E-01  1.12752533E+00  1.04227878E-01
3.32742946E-01  9.86064911E-01  1.04536429E-01
3.33132803E-01  9.66482162E-01  1.04448535E-01
3.33522660E-01  1.20458412E+00  1.04668982E-01
3.33912517E-01  1.08414078E+00  1.05195567E-01
3.34302374E-01  1.09741974E+00  1.05197981E-01
3.34692231E-01  9.54101562E-01  1.05265625E-01
3.35082088E-01  1.14494705E+00  1.05173357E-01
3.35471945E-01  1.04590034E+00  1.05779648E-01
3.35861802E-01  9.03703690E-01  1.06105179E-01
3.36251658E-01  9.46538925E-01  1.06116749E-01
3.36641515E-01  9.61383820E-01  1.06356241E-01
3.37031372E-01  1.00472260E+00  1.06442578E-01
3.37421229E-01  1.00535393E+00  1.06845781E-01
3.37811086E-01  9.65185165E-01  1.06946118E-01
3.38200943E-01  8.87847900E-01  1.07117549E-01
3.38590800E-01  8.51606369E-01  1.07534394E-01
3.38980657E-01  9.77428436E-01  1.07620090E-01
3.39370514E-01  1.14548302E+00  1.07690476E-01
3.39760371E-01  8.95891190E-01  1.07668862E-01
3.40150228E-01  8.63756180E-01  1.08104162E-01
3.40540085E-01  7.03008652E-01  1.08178496E-01
3.40929942E-01  7.43932724E-01  1.08165979E-01
3.41319799E-01  1.09248543E+00  1.08664073E-01
3.41709656E-01  1.00610352E+00  1.08620457E-01
3.42099513E-01  9.86751556E-01  1.08537167E-01
3.42489370E-01  8.07682037E-01  1.08796857E-01
3.42879227E-01  8.73132706E-01  1.09172218E-01
3.43269084E-01  9.38364029E-01  1.09305389E-01
3.43658941E-01  8.70965958E-01  1.09441638E-01
3.44048798E-01  9.15653229E-01  1.09483004E-01
3.44438655E-01  9.51868057E-01  1.09900080E-01
3.44828512E-01  9.31234360E-01  1.09799966E-01
3.45218369E-01  1.00818825E+00  1.09783441E-01
3.45608226E-01  8.41270447E-01  1.10082068E-01
3.45998083E-01  8.53683472E-01  1.10205956E-01
3.46387940E-01  1.02371979E+00  1.10128433E-01
3.46777797E-01  9.88910675E-01  1.10176295E-01
3.47167654E-01  8.94937515E-01  1.10642150E-01
3.47557511E-01  1.07185936E+00  1.10723525E-01
3.47947368E-01  1.13743401E+00  1.11074604E-01
3.48337225E-01  1.10954857E+00  1.11011647E-01
3.48727082E-01  9.25899506E-01  1.11360185E-01
3.49116939E-01  9.33383942E-01  1.11255758E-01
3.49506796E-01  1.00367165E+00  1.11595787E-01
3.49896653E-01  9.08836365E-01  1.11996025E-01
3.50286510E-01  8.63605499E-01  1.11580543E-01
3.50676367E-01  8.56897354E-01  1.11788295E-01
3.51066224E-01  9.58034515E-01  1.12044021E-01
3.51456081E-01  1.03062630E+00  1.12166211E-01
3.51845938E-01  9.67134476E-01  1.12239726E-01
3.52235795E-01  9.79841232E-01  1.12229124E-01
3.52625652E-01  9.54429626E-01  1.12445965E-01
3.53015509E-01  9.87079620E-01  1.12728722E-01
3.53405366E-01  9.84481812E-01  1.12862311E-01
3.53795223E-01  8.18902969E-01  1.13270961E-01
3.54185080E-01  8.11971664E-01  1.13129675E-01
3.54574937E-01  8.47444534E-01  1.13349617E-01
3.54964794E-01  9.42377090E-01  1.13367155E-01
3.55354651E-01  7.82897949E-01  1.13421977E-01
3.55744508E-01  7.59609222E-01  1.14139937E-01
3.56134365E-01  8.16976547E-01  1.13698721E-01
3.56524222E-01  6.53646469E-01  1.14203900E-01
3.56914079E-01  6.78516388E-01  1.14141129E-01
3.57303936E-01  7.00519562E-01  1.14391096E-01
3.57693793E-01  9.51974869E-01  1.14447154E-01
3.58083650E-01  1.13737297E+00  1.14675894E-01
3.58473507E-01  9.14985657E-01  1.14758901E-01
3.58863364E-01  8.17483902E-01  1.15133107E-01
3.59253221E-01  8.78978729E-01  1.15014419E-01
3.59643078E-01  7.68436432E-01  1.15145221E-01
3.60032935E-01  7.95663834E-01  1.15698718E-01
3.60422792E-01  9.43298340E-01  1.15783401E-01
3.60812649E-01  9.24102783E-01  1.15782060E-01
3.61202506E-01  9.92124557E-01  1.15658984E-01
3.61592363E-01  8.29515457E-01  1.15826301E-01
3.61982220E-01  8.80884171E-01  1.17570668E-01
3.62372077E-01  7.73939133E-01  1.19344078E-01
3.62761934E-01  7.70811081E-01  1.20291278E-01
3.63151791E-01  7.84894943E-01  1.21234767E-01
3.63541648E-01  7.33236313E-01  1.21693641E-01
3.63931505E-01  7.15623856E-01  1.22780398E-01
3.64321362E-01  5.46649933E-01  1.23359516E-01
3.64711219E-01  6.49164200E-01  1.24505065E-01
3.65101076E-01  8.96394730E-01  1.25175670E-01
3.65490933E-01  7.74616241E-01  1.25808269E-01
3.65880790E-01  5.41996002E-01  1.26799658E-01
3.66270647E-01  5.21585464E-01  1.27078623E-01
3.66660504E-01  5.86517334E-01  1.27557322E-01
3.67050361E-01  6.25812531E-01  1.28233552E-01
3.67440218E-01  9.31571960E-01  1.28124192E-01
3.67830075E-01  6.99901581E-01  1.29379690E-01
3.68219932E-01  6.80240631E-01  1.30061314E-01
3.68609789E-01  8.50715637E-01  1.30305469E-01
3.68999646E-01  5.54603577E-01  1.31282553E-01
3.69389503E-01  6.10601425E-01  1.31918922E-01
3.69779360E-01  8.92507553E-01  1.32441998E-01
3.70169217E-01  7.81776428E-01  1.32896483E-01
3.70559074E-01  7.65985489E-01  1.33560151E-01
3.70948931E-01  7.21803665E-01  1.33985654E-01
3.71338788E-01  6.98165894E-01  1.34661645E-01
3.71728645E-01  5.75761795E-01  1.35279894E-01
3.72118502E-01  7.20575333E-01  1.36248380E-01
3.72508359E-01  6.62025452E-01  1.37005284E-01
3.72898216E-01  7.58737564E-01  1.37184888E-01
3.73288073E-01  7.99667358E-01  1.38049811E-01
3.73677930E-01  9.71282959E-01  1.38318121E-01
3.74067787E-01  5.41313171E-01  1.39042184E-01
3.74457644E-01  4.73245621E-01  1.39744282E-01
3.74847501E-01  5.97339630E-01  1.40405655E-01
3.75237358E-01  4.26599503E-01  1.41196936E-01
3.75627215E-01  6.24408722E-01  1.41546860E-01
3.76017072E-01  7.81150818E-01  1.42046615E-01
3.76406929E-01  5.23759842E-01  1.42355338E-01
3.76796786E-01  7.03300476E-01  1.43135667E-01
3.77186643E-01  8.30015182E-01  1.43926144E-01
3.77576500E-01  5.81998825E-01  1.44298106E-01
3.77966357E-01  5.45469284E-01  1.44885749E-01
3.78356214E-01  4.80636597E-01  1.44992352E-01
3.78746071E-01  4.16980743E-01  1.45535171E-01
3.79135928E-01  4.90953445E-01  1.46182165E-01
3.79525785E-01  3.57013702E-01  1.46482274E-01
3.79915642E-01  5.02737045E-01  1.47035390E-01
3.80305499E-01  5.70493698E-01  1.47941634E-01
3.80695356E-01  5.85170746E-01  1.48458973E-01
3.81085213E-01  5.65223694E-01  1.48548722E-01
3.81475070E-01  6.73322678E-01  1.49030596E-01
3.81864927E-01  3.57463837E-01  1.49532497E-01
3.82254784E-01  3.90712738E-01  1.50314987E-01
3.82644641E-01  5.30815125E-01  1.50216833E-01
3.83034498E-01  1.79248810E-01  1.51507005E-01
3.83424355E-01  4.12847519E-01  1.51745379E-01
3.83814212E-01  2.96318054E-01  1.52730227E-01
3.84204069E-01  5.63987732E-01  1.53774992E-01
3.84593926E-01  5.92906952E-01  1.54555723E-01
3.84983783E-01  2.01992035E-01  1.54815510E-01
3.85373640E-01  6.49433136E-02  1.55489087E-01
3.85763497E-01  6.12701416E-01  1.56213477E-01
3.86153354E-01  5.26762009E-01  1.56808928E-01
3.86543211E-01  5.03723145E-01  1.57536000E-01
3.86933068E-01  4.86980438E-01  1.57648802E-01
3.87322925E-01  4.59499359E-01  1.57871157E-01
3.87712782E-01  2.54816055E-01  1.58581614E-01
3.88102639E-01  4.52365875E-01  1.58913091E-01
3.88492496E-01  4.01870728E-01  1.59990326E-01
3.88882353E-01  3.83806229E-01  1.59998626E-01
3.89272210E-01  3.27484131E-01  1.60345674E-01
3.89662067E-01  3.31783295E-01  1.61408633E-01
3.90051924E-01  3.65217209E-01  1.61439180E-01
3.90441781E-01  2.45271683E-01  1.61473364E-01
3.90831638E-01  1.46457672E-01  1.62737921E-01
3.91221495E-01  4.21161652E-01  1.63185552E-01
3.91611352E-01  6.84154510E-01  1.64253429E-01
3.92001209E-01  5.53394318E-01  1.64709643E-01
3.92391066E-01  4.60290909E-01  1.65138185E-01
3.92780923E-01  3.94485474E-01  1.66281447E-01
3.93170780E-01  7.52700806E-01  1.66966408E-01
3.93560637E-01  9.11792755E-01  1.67340189E-01
3.93950494E-01  7.82005310E-01  1.68009743E-01
3.94340351E-01  5.48313141E-01  1.68848529E-01
3.94730208E-01  7.03977585E-01  1.69804394E-01
3.95120065E-01  4.54044342E-01  1.70000911E-01
3.95509922E-01  4.88668442E-01  1.70630306E-01
3.95899779E-01  2.01496124E-01  1.71542585E-01
3.96289636E-01  -2.31082916E-01  1.71889722E-01
3.96679493E-01  3.37974548E-01  1.72313526E-01
3.97069350E-01  -1.41700745E-01  1.73385814E-01
3.97459207E-01  1.20307922E-01  1.74237385E-01
3.97849064E-01  4.85376358E-01  1.74353346E-01
3.98238921E-01  3.95631790E-01  1.75673291E-01
3.98628778E-01  5.56238174E-01  1.76001132E-01
3.99018635E-01  3.67906570E-01  1.75866380E-01
3.99408492E-01  -6.25000000E-02  1.77628472E-01
3.99798349E-01  2.24174500E-01  1.78385332E-01
4.00188206E-01  4.10247803E-01  1.79316774E-01
4.00578063E-01  1.35181427E-01  1.80260554E-01
4.00967920E-01  7.26604462E-02  1.81159049E-01
4.01357777E-01  4.99170303E-01  1.81845203E-01
4.01747634E-01  2.78364182E-01  1.82238653E-01
4.02137491E-01  5.16323090E-01  1.83344975E-01
4.02527348E-01  4.15756226E-01  1.83604062E-01
4.02917205E-01  8.31451416E-02  1.83847249E-01
4.03307062E-01  2.68877029E-01  1.86073154E-01
4.03696919E-01  5.52967072E-01  1.86707288E-01
4.04086776E-01  2.18725204E-01  1.88079178E-01
4.04476633E-01  1.50388718E-01  1.88614234E-01
4.04866490E-01  2.45527267E-01  1.89073935E-01
4.05256347E-01  1.49288177E-02  1.89241841E-01
4.05646204E-01  2.46442795E-01  1.91303387E-01
4.06036061E-01  4.14030075E-01  1.91303641E-01
4.06425918E-01  5.55820465E-01  1.92884281E-01
4.06815775E-01  1.19249344E-01  1.94130138E-01
4.07205632E-01  -1.73145294E-01  1.94198683E-01
4.07595489E-01  7.83481598E-02  1.96357340E-01
4.07985346E-01  -1.69754028E-04  1.96460307E-01
4.08375203E-01  1.02933884E-01  1.97901070E-01
4.08765060E-01  1.52303696E-01  1.98378921E-01
